data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4624177,716,ZIM6075,6075,7/8/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),7,37,Southern Africa,Zimbabwe,Mashonaland West,Hurungwe,Hurungwe RDC,Muzarabani,-15.75,29.3333,1,local source,Local,"On 8 July, an MDC supporter told a ZANU PF supporter to stop tearing down opposition campaign posters in Muzarabani. The ZANU supporter later attacked him.",0,1552576475,ZWE
4624281,716,ZIM6056,6056,7/7/2018,2018,1,Violence against civilians,Attack,Military Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,7,17,Southern Africa,Zimbabwe,Mashonaland Central,Bindura,Bindura Municipality,Bindura,-17.2964,31.3297,1,New Zimbabwe,National,"On 7 July, ZANU PF supporter tried to leave a Mnangagwa rally in Bindura. They were beaten by soldiers guarding the periphery.",0,1552576476,ZWE
4624374,716,ZIM6062,6062,7/7/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Gweru,Gweru City Council,Gweru,-19.45,29.82,1,Local source,Local,"On 7 July, a group of gold panners came to a night club in Gweru. They put up Mnangagwa posters and assaulted people with machetes.",0,1552576476,ZWE
4624375,716,ZIM6074,6074,7/7/2018,2018,1,Violence against civilians,Attack,MDC-T/Khupe: Movement for Democratic Change (Tsvangirai/Khupe Faction),,3,Civilians (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),7,37,Southern Africa,Zimbabwe,Harare,Harare,Epworth Local Board,Epworth,-17.8794,31.1244,1,local source,Local,"On 7 July, MDC Khupe supporters attacked and beat MDC Alliance supporters with sticks in Epworth. One of the victims passed out and was revived when the attackers dumped him in a dam.",0,1552576476,ZWE
4624909,716,ZIM6055,6055,7/5/2018,2018,1,Riots,Mob violence,Rioters (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),5,Civilians (Zimbabwe),MDC-T/Khupe: Movement for Democratic Change (Tsvangirai/Khupe Faction),7,57,Southern Africa,Zimbabwe,Harare,Harare,Epworth Local Board,Epworth,-17.8794,31.1244,1,Bulawayo24,Subnational,"On 5 July, in Epworth, a crowd of supporters of the MDC-T faction led by Chamisa gathered and threw stones at the roof of an MDCT activist who joined the Khupe faction. The roof was destroyed.",0,1552576476,ZWE
4625674,716,ZIM6073,6073,7/2/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),NPP: National People's Party,7,37,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Caledonia,-17.8351,31.2439,1,local source,Local,"On 2 July, ZANU PF supporters used broken bottles and a baseball bat to beat NPP supporters in Caledonia.",0,1552576477,ZWE
4625857,716,ZIM6054,6054,7/1/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Mashonaland West,Kadoma,Kadoma City Council,Kadoma,-18.35,29.9167,2,Newsday,National,"On 1 July, an MDCT candidate was hitch hiking from Kadoma to Chegutu. 3 ZANU PF supporters picked him up and beat him, and then dumped him in the bush.",0,1552576477,ZWE
4626203,716,ZIM6061,6061,6/30/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Gweru,Gweru City Council,Gweru,-19.45,29.82,1,Local source,Local,"On 30 June, a group of gold panners supporters of president Mnangagwa came to a nightclub in Gweru and assaulted people with machetes.",0,1552576478,ZWE
4626127,716,ZIM6053,6053,6/30/2018,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Zimbabwe),,3,,,0,30,Southern Africa,Zimbabwe,Matabeleland South,Matobo,Matobo RDC,Kezi,-20.9166,28.4667,1,Newsday,National,"On 30 June, unidentified attackers bombed the Njelele Shrine, in Kezi. The shrine is an important symbol of political and spiritual power, and it is believed that the bombing is related to the election.",0,1552576478,ZWE
4626421,716,ZIM6052,6052,6/29/2018,2018,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),MRP: Mthwakazi Republic Party,7,17,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,New Zimbabwe,National,"On 29 June, police arrested 7 MRP activists who had organised a protest against ethnically discriminating hiring practices at a supermarket the previous day. The police severely beat the activists. They were released on bail the following week.",0,1552576478,ZWE
4626625,716,ZIM6038,6038,6/28/2018,2018,1,Protests,Peaceful protest,Protesters (Zimbabwe),Ndebele Ethnic Group (Zimbabwe),6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,Newsday,National,"On 28 June, workers at the Pick n Pay supermarket in Bulawayo protested and blocked customers from entering the store. They believe that the store discriminates against Ndebele workers.",0,1552576478,ZWE
4626878,716,ZIM6037,6037,6/27/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Bulawayo24,Subnational,"On 27 June, ZANU PF youths abducted ZANU PF MP Shadreck Mashayamombe. They beat him and threatened to drown him unless he withdraws his candidature against Mnangagwa's nephew in the upcoming election. They dumped him by the roadside.",0,1552576478,ZWE
4627265,716,ZIM6036,6036,6/26/2018,2018,1,Protests,Protest with intervention,Protesters (Zimbabwe),#1980FMZ: Freedom Movement Zimbabwe,6,Police Forces of Zimbabwe (2017-),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Newsday,National,"On 26 June, #1980 Freedom Movement Zimbabwe protesters disrupted a Zimbabwe Electoral Commission meeting. The opposition movement is calling for the resignation of the chairperson. The police intervened and arrested the protesters, including the leader, Danha.",0,1552576479,ZWE
4627855,716,ZIM6051,6051,6/24/2018,2018,1,Violence against civilians,Attack,Military Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,local source,Local,"On 24 June, the military abducted 2 civilians in Bulawayo, near the stadium where President Mnangagwa was bombed the previous day. The civilians were taken to the Brady barracks and tortured by soldiers. They were released with no charges.",0,1552576479,ZWE
4628060,716,ZIM6035,6035,6/23/2018,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),Government of Zimbabwe (1987-); ZANU-PF: Zimbabwe African National Union-Patriotic Front,7,37,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,The Standard; New Zimbabwe,National,"On 23 June, at a presidential campaign rally in White City stadium, in Bulawayo, suspected members of a ZANU-PF faction ignited a small bomb at the stage. President Mnangagwa was unhurt, but 2 soldiers were killed and at least 49 people were injured, including a number of senior party officials and ministers.",2,1552576480,ZWE
4628389,716,ZIM6050,6050,6/22/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mazowe,Mazowe RDC,Mvurwi,-17.0333,30.85,1,Bulawayo24,Subnational,"On 22 June, a ZANU PF supporter beat an MDCT supporter in Mvurwi for not being patriotic to the president. The ZANU PF supporter has been convicted of assault.",0,1552576480,ZWE
4628416,716,ZIM6034,6034,6/22/2018,2018,1,Protests,Peaceful protest,Protesters (Zimbabwe),#1980FMZ: Freedom Movement Zimbabwe,6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Bulawayo24,Subnational,"On 22 June, protesters from the #1980 Freedom Movement Zimbabwe party disrupted a meeting at the Zimbabwe Electoral Commission offices in Harare.",0,1552576480,ZWE
4628920,716,ZIM6049,6049,6/20/2018,2018,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Manicaland,Mutare,Mutare RDC,Marange,-19.25,32.2667,1,local source,Local,"On 20 June, police officers beat 4 villagers all over their bodies at the Chiadzwa diamond mines in Marange.",0,1552576481,ZWE
4628960,716,ZIM6033,6033,6/20/2018,2018,1,Protests,Peaceful protest,Protesters (Zimbabwe),,6,,,0,60,Southern Africa,Zimbabwe,Masvingo,Masvingo,Masvingo RDC,Mashava,-20.05,30.4833,1,Bulawayo24,Subnational,"On 20 June, mine workers at King Mine, in Mashava, protested against forced removals and outstanding wages.",0,1552576481,ZWE
4629223,716,ZIM6032,6032,6/19/2018,2018,1,Riots,Violent demonstration,Rioters (Zimbabwe),,5,Military Forces of Zimbabwe (2017-),,1,15,Southern Africa,Zimbabwe,Matabeleland South,Beitbridge,Beitbridge Town Council,Beitbridge,-22.2167,29.9833,1,Bulawayo24,Subnational,"On 19 June, truck drivers blocked off part of Beitbridge border post to protest the use of vehicle scanners. Soldiers were deployed to break up the blockade. The soldiers clashed with the truck drivers.",0,1552576481,ZWE
4629660,716,ZIM6047,6047,6/17/2018,2018,1,Strategic developments,Looting/property destruction,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,local source,Local,"Property destruction: On 17 June, a candidate for Councilor for the MDC Alliance lost $1200 worth of goods when his tuckshop was burned down in Chitungwiza. He believes that ZANU PF youths burned his tuckshop to punish him for running for councilor.",0,1552576482,ZWE
4629661,716,ZIM6048,6048,6/17/2018,2018,1,Violence against civilians,Attack,MDC-T/Khupe: Movement for Democratic Change (Tsvangirai/Khupe Faction),,3,Civilians (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Budiriro,-17.8972,30.9336,1,local source,Local,"On 17 June, MDCT supporters beat an MDCT supporter from the alliance faction in Budiriro.",0,1552576482,ZWE
4629829,716,ZIM6044,6044,6/16/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,Former Military Forces of Zimbabwe (2017-),3,Civilians (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mazowe,Mazowe RDC,Mvurwi,-17.0333,30.85,1,local source,Local,"On 16 June, 3 ZANU PF campaigners, who are also former military officers, beat an MDC Alliancecampaigner in Mvurwi because he was wearing a party t shirt.",0,1552576482,ZWE
4629830,716,ZIM6045,6045,6/16/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),7,37,Southern Africa,Zimbabwe,Manicaland,Nyanga,Nyanga North,Elim Mission,-17.6006,32.7778,2,African Seer,Regional,"On 16 June, a ZANU PF activist attacked an MDC Alliance supporter with a catapult and then beat him. The incident took place in Kanyani village in Nyanga north, near Elim Mission.",0,1552576482,ZWE
4629831,716,ZIM6046,6046,6/16/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),7,37,Southern Africa,Zimbabwe,Manicaland,Nyanga,Nyanga RDC,Nyanga,-18.2166,32.75,2,African Seer,Regional,"On 16 June, a ZANU PF activist beat an MDC Alliance supporter with a log in Vhurandi village in Ward 5, near Nyanga.",0,1552576482,ZWE
4630433,716,ZIM6031,6031,6/13/2018,2018,2,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Mashonaland West,Makonde,Chinhoyi Municipality,Chinhoyi,-17.3666,30.2,2,Bulawayo24,Subnational,"During the week of 13 June, the police conducted a raid at Eldorado Mine, near Chinhoyi. They demanded that the villagers hand over artisanal miners hidden in their houses. The police used teargas to smoke the miners out of the houses and beat the miners and the villagers.",0,1552576675,ZWE
4630735,716,ZIM6043,6043,6/12/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),NPF: National Patriotic Front,7,37,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Goromonzi,-17.85,31.3833,2,local source,Local,"On 12 June, ZANU PF activists attacked 2 NPF supporters in Goromonzi. They beat them and set their thatched hut alight to punish them for defecting from ZANU PF and campaigning for the NPF.",0,1552576675,ZWE
4631005,716,ZIM6042,6042,6/11/2018,2018,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),Private Security Forces (Zimbabwe),1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Manicaland,Mutare,Mutare RDC,Marange,-19.25,32.2667,1,local source,Local,"On 11 June, police officers and private security officers beat and detained 9 villagers at the Chiadzwa diamond mines in Marange. They sustained severe injuries.",0,1552576675,ZWE
4631357,716,ZIM6029,6029,6/10/2018,2018,1,Battles,Armed clash,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,33,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,Newsday,National,"On 10 June, ZANU PF activists from two different factions clashed in Mbare. 3 youths were hospitalised.",0,1552576676,ZWE
4631484,716,ZIM6028,6028,6/9/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),NPP: National People's Party,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mazowe,Mazowe RDC,Glendale,-17.35,31.0667,1,Newsday,National,"On 9 June, ZANU PF activists abducted a 2 year old from his father's farm in Glendale and beat him to death. The child's father was a ZANU PF supporter who had defected to the National Peoples Party.",1,1552576676,ZWE
4631883,716,ZIM6027,6027,6/8/2018,2018,1,Battles,Armed clash,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,NPF: National Patriotic Front,,3,33,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,The Standard,National,On 8 June there were violent clashes between ZANU PF militia and NPF supporters (formerly ZANU PF supporters) in Kwekwe. 3 people were killed.,3,1552576676,ZWE
4632323,716,ZIM6016,6016,6/6/2018,2018,1,Riots,Violent demonstration,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,55,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,New Zimbabwe,National,"On 6 June, ZANU PF supporters held a march in Harare to call for peaceful elections. The march degenerated into a brawl when the protesters fought over ZANU PF t shirts.",0,1552576677,ZWE
4632291,716,ZIM6041,6041,6/6/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,local source,Local,"On 6 June, ZANU PF supporters beat an MDCAlliance supporter using iron bars outside the MDC headquarters in central Harare.",0,1552576677,ZWE
4632545,716,ZIM6015,6015,6/5/2018,2018,1,Protests,Peaceful protest,Protesters (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,AFP,International,"On 5 June, thousands of MDCAlliance supporters marched in Harare to call for free and fair elections.",0,1552576677,ZWE
4632751,716,ZIM6040,6040,6/4/2018,2018,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Manicaland,Mutare,Mutare RDC,Marange,-19.25,32.2667,1,local source,Local,"On 4 June, police officers beat and detained villagers at the Chiadzwa diamond mines in Marange. They sustained severe injuries.",0,1552576678,ZWE
4633242,716,ZIM6026,6026,6/2/2018,2018,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),7,37,Southern Africa,Zimbabwe,Harare,Harare,Epworth Local Board,Epworth,-17.8794,31.1244,1,local source,Local,"On 2 June, ZANU PF supporters beat 3 MDC Alliance activists who were campaigning in Epworth. ZANU PF supporters also threw stones at a truck full of MDCAlliance activists in the neighbourhood. 2 MDCAlliance ward officials were injured by the stones.",0,1552576678,ZWE
